product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected,food_group_corrected_prev,new_sub_code_prev,confidence
1749,Rizzoli Naturaalne Tuunikala 3X65 G,Rizzoli Naturaalne,3x65 g,meat_fish,Prisma,,fish_fresh,meat_fish,meat_fish,fish_fresh,high
2473,Rizzoli Oliiviõlis Tuunikala 3X65 G,Rizzoli Oliiviõlis,3x65 g,meat_fish,Prisma,,oils_olive,sauces_oils,meat_fish,fish_fresh,high
32253,"ROUTE 66 grill-liha seakaelakarbonaadist, kg",ROUTE,,meat_fish,Prisma,,meat_grill_blood_sausages,meat_fish,meat_fish,meat_grill_blood_sausages,medium
602572,"Ruinart Brut Champagne KPN kvaliteetvahuvein 12,5%vol 750 ml",Ruinart Brut,750 ml,meat_fish,Prisma,,drinks_wine,drinks,drinks,drinks_wine,high
2751,"Saare Fish räim 1,0kg",Saare Fish,1.0 kg,meat_fish,"Prisma, Selver",,fish_fresh,meat_fish,meat_fish,fish_fresh,high
325866,Saare Kala Vikerforellifilee Õrnsool.Viil 90G,Saare Kala,90 g,meat_fish,Prisma,,spices_basic_salt_pepper,world_spices,meat_fish,fish_fresh,high
9033,SAARIOINEN Grahami Lihapirukas 280 g,SAARIOINEN Grahami,280 g,meat_fish,Prisma,,bakery_cakes_pastries,bakery,meat_fish,meat_other,medium
8660,SAARIOINEN Grahami Lihapirukas 630 g,SAARIOINEN Grahami,630 g,meat_fish,Prisma,,bakery_cakes_pastries,bakery,meat_fish,meat_other,medium
22311,Saarioinen Hakklihapitsa 200G,Saarioinen Hakklihapitsa,200 g,meat_fish,"Barbora, Coop, Maxima, Prisma, Rimi",,meat_minced,meat_fish,meat_fish,meat_minced,high
2382,Saarioinen Kana-Nuudlipada 300 G,Saarioinen Kana-Nuudlipada,300 g,meat_fish,Prisma,,meat_poultry,meat_fish,meat_fish,meat_poultry,high
496408,Saarioinen Punane Tai Karri- Kanapada 300 G,Saarioinen Punane,300 g,meat_fish,Prisma,,meat_poultry,meat_fish,meat_fish,meat_poultry,high
17932,SAARIOINEN Tuunikalapitsa 200 g,SAARIOINEN Tuunikalapitsa,200 g,meat_fish,Prisma,,fish_fresh,meat_fish,meat_fish,fish_fresh,high
27068,Salvest Bolognese hakklihaga 460 g,Salvest Bolognese,460 g,meat_fish,"Coop, Prisma, Rimi, Selver",,sauces_pasta_cooking,sauces_oils,meat_fish,meat_minced,medium
1525,Salvest hapukapsaborš veiselihaga 530 g,Salvest,530 g,meat_fish,"Coop, Prisma, Rimi, Selver",,meat_beef_lamb_game,meat_fish,meat_fish,meat_beef_lamb_game,high
124836,Salvest hapukapsasupp 530 g sealihaga,Salvest,530 g,meat_fish,"Coop, Prisma, Rimi, Selver",,meat_pork,meat_fish,meat_fish,meat_pork,high
2283,Salvest hernesupp suitsuribilihaga 560 g,Salvest,560 g,meat_fish,"Coop, Prisma, Rimi, Selver",,meat_grill_blood_sausages,meat_fish,meat_fish,meat_other,medium
1890,Salvest kana-nuudlisupp 530g,Salvest,530 g,meat_fish,Prisma,,meat_poultry,meat_fish,dry_preserves,dry_soups_noodles,high
1752,Salvest kanasupp 530g,Salvest,530 g,meat_fish,"Coop, Prisma",,meat_poultry,meat_fish,meat_fish,meat_poultry,high
130806,Salvest põldoasupp sealihaga 530 g,Salvest,530 g,meat_fish,"Coop, Prisma, Selver",,meat_pork,meat_fish,meat_fish,meat_pork,high
1517,Salvest rassolnik veiselihaga 530 g,Salvest,530 g,meat_fish,"Coop, Prisma, Rimi, Selver",,meat_beef_lamb_game,meat_fish,meat_fish,meat_beef_lamb_game,high
137835,Salvest seljanka suitsuribilihaga 530 g,Salvest,530 g,meat_fish,"Coop, Prisma, Rimi, Selver",,meat_grill_blood_sausages,meat_fish,meat_fish,meat_other,medium
18182,Salvest ühepajatoit sealihaga 530 g,Salvest,530 g,meat_fish,"Coop, Prisma, Rimi, Selver",,meat_pork,meat_fish,meat_fish,meat_pork,high
1589,Salvest värskekapsaborš veiselihaga 530 g,Salvest,530 g,meat_fish,"Coop, Prisma, Rimi, Selver",,meat_beef_lamb_game,meat_fish,meat_fish,meat_beef_lamb_game,high
22375,Samyang korea ramen kiirnuudlid tuline kana carbonara 130g,Samyang,130 g,meat_fish,"Coop, Prisma",,meat_poultry,meat_fish,dry_preserves,dry_pasta_rice,high
2029,Sana-Sol Omega-3 kalaõlikapslid 2x150tk,Sana-Sol Omega-3,,meat_fish,Prisma,,drinks_coffee_beans_capsules,drinks,personal_care,pcare_other,high
32147,Santa Maria hakklihamaitseaine 30 g,Santa Maria,30 g,meat_fish,"Coop, Prisma, Selver",,spices_herbs_spice_mix,world_spices,world_spices,spices_herbs_spice_mix,high
54615,Santa Maria hakklihamaitseaine 80 g,Santa Maria,80 g,meat_fish,"Coop, Prisma, Selver",,spices_herbs_spice_mix,world_spices,world_spices,spices_herbs_spice_mix,high
5501,Santa Maria hakklihamaitseaine itaaliapärane 32 g,Santa Maria,32 g,meat_fish,Prisma,,spices_herbs_spice_mix,world_spices,world_spices,spices_herbs_spice_mix,high
6051,Santa Maria klassikaline kanamarinaad 75 g,Santa Maria,75 g,meat_fish,"Coop, Prisma",,sauces_marinades,sauces_oils,meat_fish,meat_poultry,medium
1996,Santa Maria krõbe paneering kanale 50 g,Santa Maria,50 g,meat_fish,"Prisma, Rimi, Selver",,meat_poultry,meat_fish,drinks,drinks_beer_cider,high
106907,Santa Maria lihamaitseaine ürdi-küüslaugu 20 g,Santa Maria,20 g,meat_fish,Prisma,,spices_herbs_spice_mix,world_spices,world_spices,spices_herbs_spice_mix,high
107307,Santa Maria liha üldmaitseaine 51 g,Santa Maria,51 g,meat_fish,"Prisma, Rimi, Selver",,spices_herbs_spice_mix,world_spices,world_spices,spices_herbs_spice_mix,high
