product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected,food_group_corrected_prev,new_sub_code_prev,confidence
2811,"Coop puuviljabatoon datlite, kookose ja passionviljaga 35g",Coop,35 g,bakery,Prisma,,dairy_plant_drinks,dairy_eggs_fats,sweets_snacks,sweets_chocolate_bars,high
53456,"Coop sarvesaiad, 330 g",Coop,330 g,bakery,Prisma,,bakery_buns_croissants,bakery,bakery,bakery_other,high
4396,Coop šokolaaditäidise ja tumeda šokolaadiga küpsised 150g,Coop,150 g,bakery,Prisma,,sweets_chocolate_bars,sweets_snacks,bakery,bakery_other,high
4377,Coop soolased küpsised 200g,Coop,200 g,bakery,Prisma,,sweets_biscuits_cookies,sweets_snacks,bakery,bakery_other,high
1435,Coop täisteranisuküpsised digestive 400g,Coop,400 g,bakery,Prisma,,sweets_biscuits_cookies,sweets_snacks,bakery,bakery_other,high
50325,Coop valge šokolaadi ja jõhvikatega küpsised 150g,Coop,150 g,bakery,Prisma,,sweets_chocolate_bars,sweets_snacks,bakery,bakery_other,high
51611,"Coppenrath küpsised šokolaadi vaniljetäidisega gluteenivaba, laktoosivaba, 300 g",Coppenrath,300 g,bakery,Prisma,,sweets_chocolate_bars,sweets_snacks,bakery,bakery_gluten_free,high
3241,Corny Big Kookose-piimašokolaadi batoon 50 g,Corny Big,50 g,bakery,"Prisma, Selver",,sweets_chocolate_bars,sweets_snacks,sweets_snacks,sweets_chocolate_bars,high
3624,Corny classic 6-pakk piimašokolaadi-kookose 150g,Corny,150 g,bakery,"Coop, Prisma",,sweets_chocolate_bars,sweets_snacks,sweets_snacks,sweets_chocolate_bars,high
28407,Dan cake mini shokolaadikoogid 150 g,Dan,150 g,bakery,Prisma,,other,other,sweets_snacks,sweets_chocolate_bars,low
30505,"Delisana küpsised apelsinitäidise ja šokolaadiga, 150 g",Delisana,150 g,bakery,Prisma,,sweets_chocolate_bars,sweets_snacks,bakery,bakery_other,high
1134,DOMINO VANILJEVAHUKOOK 2 TK 160 G,DOMINO VANILJEVAHUKOOK,160 g,bakery,Prisma,,bakery_cakes_pastries,bakery,bakery,bakery_cakes_pastries,medium
49312,Eesti Leivatööstus Teekook 300 G,Eesti Leivatööstus,300 g,bakery,Prisma,,drinks_tea_coffee,drinks,bakery,bakery_cakes_pastries,high
3981,Eesti Pagar maasika-toorjuustusaiake 425 g,Eesti Pagar,425 g,bakery,"Prisma, Rimi, Selver",,dairy_other,dairy_eggs_fats,bakery,bakery_buns_croissants,high
30432,Eesti Pagar Maasika-Vahukoorekook 300 G,Eesti Pagar,300 g,bakery,Prisma,,dairy_cream_sourcream,dairy_eggs_fats,bakery,bakery_cakes_pastries,high
110775,Eesti Pagar Marmor-Kohupiimakook 350 G,Eesti Pagar,350 g,bakery,"Barbora, Maxima, Prisma, Rimi, Selver",,dairy_cottage_quark,dairy_eggs_fats,bakery,bakery_cakes_pastries,high
51926,Eesti Pagar Meekook 1 KG,Eesti Pagar,1 kg,bakery,"Coop, Prisma",,bakery_cakes_pastries,bakery,bakery,bakery_cakes_pastries,medium
29666,Eesti Pagar Meekook 350 G,Eesti Pagar,350 g,bakery,"Coop, Prisma",,bakery_cakes_pastries,bakery,bakery,bakery_cakes_pastries,medium
28286,"Eesti Pagar Pealinna Kook 1,1 KG",Eesti Pagar,1.1 kg,bakery,"Coop, Prisma",,bakery_cakes_pastries,bakery,bakery,bakery_cakes_pastries,medium
46900,Eesti Pagar Pealinna Kook 350 G,Eesti Pagar,350 g,bakery,"Coop, Prisma",,bakery_cakes_pastries,bakery,bakery,bakery_cakes_pastries,medium
29948,Eesti Pagar Prantsuse Kohupiimakook 320 G,Eesti Pagar,320 g,bakery,"Coop, Prisma",,dairy_cottage_quark,dairy_eggs_fats,bakery,bakery_cakes_pastries,high
1488,Eesti Pagar XL Kaneelisaiake 800g,Eesti Pagar,800 g,bakery,Prisma,,spices_herbs_spice_mix,world_spices,bakery,bakery_buns_croissants,high
52611,"Eesti Pagar XL Mini šokolaadisaiake võiga, 900g",Eesti Pagar,900 g,bakery,"Prisma, Selver",,sweets_chocolate_bars,sweets_snacks,sweets_snacks,sweets_chocolate_bars,high
46628,Elonen Puuviljamaitseline saiake 240 g,Elonen Puuviljamaitseline,240 g,bakery,Prisma,,bakery_buns_croissants,bakery,bakery,bakery_buns_croissants,high
48046,Elonen Toffee täidisega saiake 250 g,Elonen Toffee,250 g,bakery,Prisma,,sweets_candies,sweets_snacks,bakery,bakery_buns_croissants,medium
29265,"Elovena gluteenivabad vahepalakaeraküpsised, 9 × 18 g",Elovena,9x18 g,bakery,Prisma,,sweets_biscuits_cookies,sweets_snacks,bakery,bakery_gluten_free,high
49241,Erlandia Aleksandri Kook 300 G,Erlandia Aleksandri,300 g,bakery,Prisma,,bakery_cakes_pastries,bakery,bakery,bakery_cakes_pastries,medium
2720,"Fazer dallase saiake 6 tk, 582g",Fazer,582 g,bakery,Prisma,,bakery_buns_croissants,bakery,bakery,bakery_buns_croissants,high
31058,Fazer Domino fun avec küpsised 120g,Fazer Domino,120 g,bakery,"Coop, Prisma, Rimi, Selver",,sweets_biscuits_cookies,sweets_snacks,bakery,bakery_other,high
49095,Fazer Domino fun dumle küpsised 120g,Fazer Domino,120 g,bakery,"Coop, Prisma, Rimi, Selver",,sweets_biscuits_cookies,sweets_snacks,bakery,bakery_other,high
29289,Fazer Domino Marianne küpsised 350 g vegan,Fazer Domino,350 g,bakery,"Coop, Prisma, Rimi, Selver",,sweets_biscuits_cookies,sweets_snacks,bakery,bakery_other,high
