product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected
49069,Miltonas seenekesed šokolaadimaitselised küpsised 170 g,Miltonas,170 g,bakery,"Coop, Prisma, Selver",,bakery_other,bakery
2898,"Moilas gluteenivabad tumedad palaleivad 3 tk, 240 g",Moilas,240 g,bakery,Prisma,,bakery_gluten_free,bakery
129515,Mulino bianco liivaküpsised galletti 350 g,Mulino,350 g,bakery,Prisma,,bakery_other,bakery
30099,Mulino bianco liivaküpsised tarallucci 350 g,Mulino,350 g,bakery,Prisma,,bakery_other,bakery
63291,"Müller kookose-pistaatsiamaitseline piimajook, 400 g",Müller,400 g,bakery,Prisma,,bakery_cakes_pastries,bakery
31408,Noor kookos,Noor,,bakery,Prisma,,bakery_cakes_pastries,bakery
129604,Noor kookos,Noor,,bakery,Prisma,,bakery_cakes_pastries,bakery
3480,ÕHUKESED NÄKILEIVAD KÖÖMNETEGA 200G,ÕHUKESED NÄKILEIVAD,200 G,bakery,"Prisma, Selver",,bakery_bread_loaves,bakery
45619,"Oreo original kihilised küpsised, perepakend 440g",Oreo,440 g,bakery,Prisma,,bakery_other,bakery
30107,"Oululainen näkileivad, 740 g",Oululainen,740 g,bakery,Prisma,,bakery_bread_loaves,bakery
2884,"Õuna-iirise saiake, 360 g",Õuna-iirise,360 g,bakery,Prisma,,bakery_buns_croissants,bakery
2085,Õunasaiake,Õunasaiake,,bakery,Prisma,,bakery_buns_croissants,bakery
29226,Oxford krõbedad küpsised piimašokolaadiga 23% “star” 56g,Oxford,56 g,bakery,Prisma,,bakery_other,bakery
48403,Oxford vaniljekreemi täidisega (18%) krõbedad kakaoküpsised “vanilla” 56g,Oxford,56 g,bakery,Prisma,,bakery_other,bakery
119083,"Pagaripoisid Mandlibeseekook Helle, Gluteenivaba 220 G",Pagaripoisid Mandlibeseekook,220 g,bakery,Prisma,,bakery_cakes_pastries,bakery
29787,Pagen vaarika-vanillimaitselised saiarullid 260 g,Pagen,260 g,bakery,Prisma,,bakery_other,bakery
1697,Pai kookose-ananassi smuuti 280 ml,Pai,280 ml,bakery,"Barbora, Coop, Maxima, Prisma, Selver",,bakery_cakes_pastries,bakery
37243,Pärnamäed Gluteenivabad mandliküpsised 120 g,Pärnamäed Gluteenivabad,120 g,bakery,Prisma,,bakery_gluten_free,bakery
46788,Pärnamäed Gluteenivaba Kookose-Kaneeliküpsis 120 G,Pärnamäed Gluteenivaba,120 g,bakery,Prisma,,bakery_cakes_pastries,bakery
30326,"PILTTI glüteenivabad mahe õunaküpsised 150g, alates 10-elukuust",PILTTI,150 g,bakery,Prisma,,baby_other,baby
28688,"Piltti org. Tomati küpsised 100g 1,5y",Piltti,100 g,bakery,Prisma,,bakery_other,bakery
49216,Plasmon Beebiküpsised 120g,Plasmon Beebiküpsised,120 g,bakery,"Prisma, Rimi",,bakery_other,bakery
